roastery_id,owner_id,name,description,address,latitude,longitude,phone_number,category,thumbnail_url,open_time,close_time
1,,라부에노,,서울특별시 마포구 독막로 101,37.5479662611748,126.924780669133,,,,,
1,,커피볶는그랑,,서울특별시 마포구 월드컵북로6길 98,37.5603831921054,126.923206280169,,,,,
1,,곰셰프네,,서울특별시 마포구 연남로 17,37.5612002796481,126.922564557476,,,,,
1,,커피문희,,서울특별시 마포구 잔다리로 132,37.55854919626,126.913068496357,,,,,
1,,연남살롱,,서울특별시 마포구 성미산로 122-1,37.562647006619,126.920499661071,,,,,
1,,KLEE,,서울특별시 마포구 성미산로 105,37.5619826200959,126.918738465639,,,,,
1,,카페아비오,,서울특별시 마포구 성미산로 82,37.5605851123012,126.917062271838,,,,,
1,,그랭블레,,서울특별시 마포구 월드컵로14길 36,37.5562005080699,126.912460029248,,,,,
1,,달몽,,서울특별시 마포구 성미산로16길 36,37.5596360828819,126.918139740827,,,,,
1,,무제한룸카페,,서울특별시 마포구 홍익로 23,37.5542991733022,126.922224500284,,,,,
1,,커피볶는김대리,,서울특별시 마포구 월드컵북로6길 21,37.5583653394591,126.919764388381,,,,,
1,,만화카페,,서울특별시 마포구 홍익로 19,37.5540252338277,126.922644152158,,,,,
1,,티스빈,,서울특별시 마포구 홍익로 5,37.5531108343908,126.923736132603,,,,,
1,,브리츠팜,,서울특별시 마포구 홍익로 1,37.5528231622456,126.92400247404,,,,,
1,,카페일노베,,서울특별시 마포구 동교로 213,37.5590854039253,126.923458354715,,,,,
1,,카페모인,,서울특별시 마포구 동교로 195,37.5578024868992,126.922621914901,,,,,
1,,로프트,,서울특별시 마포구 와우산로 55-1,37.5495034624441,126.922886996489,,,,,
1,,베리에블랑,,서울특별시 마포구 와우산로 50-1,37.5489326701004,126.923188453395,,,,,
1,,카페사일로,,서울특별시 마포구 동교로 137,37.5553548609386,126.917351867984,,,,,
1,,SOYO,,서울특별시 마포구 독막로19길 5,37.5479663350435,126.925332660288,,,,,
1,,카페올로,,서울특별시 강남구 남부순환로 2736,37.4859027584308,127.045255679909,,,,,
1,,좋은자리갤러리,,서울특별시 마포구 동교로17안길 51,37.5565527323614,126.918756417539,,,,,
1,,나의작은식탁,,서울특별시 마포구 월드컵로8길 36,37.5532351189039,126.914282050715,,,,,
1,,커피인아트,,서울특별시 마포구 잔다리로7길 15,37.5529651821205,126.916889429218,,,,,
1,,나무의시간,,서울특별시 마포구 양화로11길 60,37.5522125845026,126.913491793935,,,,,
1,,다락방,,서울특별시 마포구 잔다리로 7,37.5505710288035,126.922133618209,,,,,
1,,카페다리,,서울특별시 마포구 월드컵북로2길 49,37.5572034163993,126.923001747848,,,,,
1,,팥전문상점,,서울특별시 마포구 독막로7길 18,37.5485930549423,126.919145965938,,,,,
1,,비닷,,서울특별시 마포구 독막로7길 28,37.5490539704964,126.91939574746,,,,,
1,,투고,,서울특별시 마포구 어울마당로 61,37.5505063080018,126.920992058714,,,,,
1,,SMOL,,서울특별시 마포구 동교로 182-5,37.5566836985849,126.922245716012,,,,,
1,,호타루의빛,,서울특별시 마포구 동교로 148-6,37.5551328286753,126.91857067574,,,,,
1,,테마케이타임,,서울특별시 마포구 어울마당로 49,37.5495653638784,126.920673977145,,,,,
1,,알라카르테,,서울특별시 마포구 어울마당로 50,37.5494333030631,126.921075529354,,,,,
1,,셀리의기타,,서울특별시 마포구 어울마당로 55-4,37.5503199591822,126.920726552557,,,,,
1,,용다방,,서울특별시 마포구 독막로3길 51,37.5504529292879,126.917743922715,,,,,
1,,겟앤쇼,,서울특별시 마포구 독막로3길 27,37.5496112736295,126.917054239071,,,,,
1,,카페드망,,서울특별시 마포구 독막로3길 20,37.5491716246685,126.91698690839,,,,,
1,,오웰,,서울특별시 마포구 양화로6길 10,37.5493328943905,126.914749683625,,,,,
1,,노블카페,,서울특별시 마포구 양화로6길 17,37.5492618398245,126.915180541884,,,,,
1,,앤덴카페,,서울특별시 마포구 양화로6길 21,37.5491867076705,126.915498110315,,,,,
1,,폴앤리나,,서울특별시 마포구 양화로6길 32,37.5488712844993,126.915963251135,,,,,
1,,짧은여행의기록,,서울특별시 마포구 양화로6길 57,37.5488063025875,126.917405676701,,,,,
1,,설레임,,서울특별시 마포구 양화로6길 59,37.548743113693,126.91760575244,,,,,
1,,타이밍,,서울특별시 마포구 양화로6길 54,37.5486130621566,126.917206465126,,,,,
1,,EGO,,서울특별시 마포구 양화로8길 32-17,37.5494129643998,126.915611136369,,,,,
1,,라운지더레드,,서울특별시 마포구 양화로6길 9-20,37.549883097951,126.91566395688,,,,,
1,,카페0419,,서울특별시 마포구 어울마당로5길 46,37.5499404654072,126.918209574776,,,,,
1,,리네아의정원,,서울특별시 마포구 양화로6길 57-7,37.5490109969713,126.917533253108,,,,,
1,,옥상남자,,서울특별시 마포구 양화로6길 57-5,37.5489262089146,126.917465988549,,,,,
1,,메트로폴리탄,,서울특별시 마포구 와우산로17길 14,37.5503488170999,126.922145975521,,,,,
1,,꼬모레,,서울특별시 마포구 와우산로15길 29,37.5491733718872,126.921778068766,,,,,
1,,카페드고릴라,,서울특별시 마포구 와우산로15길 24,37.5494776719461,126.921834359812,,,,,
1,,WE카페,,서울특별시 마포구 와우산로13길 25,37.5491518604012,126.922023669078,,,,,
1,,스몰원더스,,서울특별시 마포구 독막로15길 3-12,37.5484647038399,126.921551356479,,,,,
1,,바바,,서울특별시 마포구 와우산로11길 9-4,37.5488205415651,126.922266452954,,,,,
1,,32파르페,,서울특별시 마포구 잔다리로6길 39,37.5524331161805,126.921359584418,,,,,
1,,앤하우스,,서울특별시 마포구 잔다리로6길 39,37.5524308634539,126.921359715048,,,,,
1,,키체타로,,서울특별시 마포구 잔다리로6길 39,37.5524414915411,126.921450089743,,,,,
1,,쇼콜라윰,,서울특별시 마포구 와우산로21길 26,37.5524581961841,126.922560916133,,,,,
1,,IRON,,서울특별시 마포구 와우산로21길 21,37.5522870842911,126.922737828738,,,,,
1,,드로잉커피,,서울특별시 마포구 와우산로 151,37.5546683558084,126.929768514833,,,,,
1,,클럽제스,,서울특별시 마포구 와우산로21길 31,37.552241474912,126.922166345187,,,,,
1,,로라타로,,서울특별시 마포구 홍익로3길 7,37.5539660653983,126.9222305817,,,,,
1,,루아우휩,,서울특별시 마포구 와우산로29길 33,37.5552544575601,126.928063644229,,,,,
1,,롤앤브래드리퀴드,,서울특별시 마포구 와우산로29길 34,37.5554470297259,126.928258943897,,,,,
1,,잘있어사주와타로,,서울특별시 마포구 홍익로3길 43,37.5525574080974,126.92159795525,,,,,
1,,나눔,,서울특별시 마포구 어울마당로 98,37.5536466412969,126.922288522824,,,,,
